Date,Emergence_Date,col,row,x_m,y_m,DAE,Pot_ID,Variety,N_kgha,Leaf_position,Height_cms,Canopy_cover,Leaf_thickness,PAR,NPQt,Phi2,PhiNPQ,PhiNO,LEF,SPAD,FvP_over_FmP,qL,A_Humidity,A_Temp,Leaf_Temperature_C,Leaf_Temp_Diff,LAI,Stem Count
1/13/2026,01/01/2026,3,3,1,1.35,12,11,Accord,0,Lower,27,34.00%,0.36,93.98,0.761,0.627,0.161,0.212,26.52,44.133,0.735,0.608,39.24,29.41,25.67,-3.74,NA,NA
1/13/2026,01/01/2026,3,3,1,1.35,12,11,Accord,0,Middle,27,34.00%,0.69,97.789,0.804,0.619,0.17,0.211,27.24,36.952,0.73,0.601,41.95,29.53,25.63,-3.9,NA,NA
1/13/2026,01/01/2026,3,3,1,1.35,12,11,Accord,0,Upper,27,34.00%,0.42,66.899,0.911,0.661,0.162,0.178,19.9,38.452,0.719,0.762,39.48,29.78,25.77,-4.01,NA,NA
1/13/2026,01/01/2026,4,4,1,1.8,12,12,Maris_Peer,0,Lower,16.5,19.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,4,4,1,1.8,12,12,Maris_Peer,0,Middle,16.5,19.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,4,4,1,1.8,12,12,Maris_Peer,0,Upper,16.5,19.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/04/2026,5,5,1,2.25,9,13,Maris_Peer,150,Lower,7,9.20%,0.48,91.639,1.024,0.609,0.198,0.193,25.11,42.863,0.707,0.645,37.67,24.1,23.35,-0.75,NA,NA
1/13/2026,01/04/2026,5,5,1,2.25,9,13,Maris_Peer,150,Middle,7,9.20%,0.81,88.936,1.048,0.615,0.197,0.188,24.61,44.445,0.704,0.672,39.54,24.3,23.67,-0.63,NA,NA
1/13/2026,01/04/2026,5,5,1,2.25,9,13,Maris_Peer,150,Upper,7,9.20%,0.8,90.688,0.913,0.634,0.175,0.191,25.87,48.193,0.718,0.679,40.23,24.5,23.43,-1.07,NA,NA
1/13/2026,01/02/2026,1,1,1.6,0.45,11,14,Maris_Peer,150,Lower,17,18.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,1,1,1.6,0.45,11,14,Maris_Peer,150,Middle,17,18.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,1,1,1.6,0.45,11,14,Maris_Peer,150,Upper,17,18.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,2,2,1.6,0.9,13,15,Accord,150,Lower,35.5,35.50%,0.56,81.284,0.75,0.624,0.161,0.215,22.82,38.999,0.736,0.595,39.41,25.33,24.03,-1.3,NA,NA
1/13/2026,12/31/2025,2,2,1.6,0.9,13,15,Accord,150,Middle,35.5,35.50%,0.74,70.937,0.753,0.625,0.161,0.214,19.95,41.329,0.736,0.598,41.05,25.52,23.95,-1.57,NA,NA
1/13/2026,12/31/2025,2,2,1.6,0.9,13,15,Accord,150,Upper,35.5,35.50%,0.41,111.527,0.776,0.628,0.163,0.209,31.52,47.297,0.733,0.614,41.5,25.81,24.33,-1.48,NA,NA
1/13/2026,12/31/2025,3,3,1.6,1.35,13,16,Jelly,0,Lower,30.5,47.20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,3,3,1.6,1.35,13,16,Jelly,0,Middle,30.5,47.20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,3,3,1.6,1.35,13,16,Jelly,0,Upper,30.5,47.20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,4,4,1.6,1.8,11,17,Maris_Peer,0,Lower,13.5,15.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,4,4,1.6,1.8,11,17,Maris_Peer,0,Middle,13.5,15.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,4,4,1.6,1.8,11,17,Maris_Peer,0,Upper,13.5,15.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/03/2026,5,5,1.6,2.25,10,18,Jelly,75,Lower,23.5,26.50%,0.74,40.805,0.933,0.617,0.185,0.198,11.33,39.18,0.716,0.637,37.29,28.47,25.05,-3.42,NA,NA
1/13/2026,01/03/2026,5,5,1.6,2.25,10,18,Jelly,75,Middle,23.5,26.50%,0.61,109.155,0.894,0.617,0.181,0.202,30.31,49.105,0.72,0.624,38.28,28.49,25.23,-3.26,NA,NA
1/13/2026,01/03/2026,5,5,1.6,2.25,10,18,Jelly,75,Upper,23.5,26.50%,0.71,93.913,0.989,0.624,0.187,0.189,26.37,50.603,0.71,0.676,38.14,28.75,25.29,-3.46,NA,NA
1/13/2026,01/01/2026,1,1,2.2,0.45,12,19,Accord,75,Lower,29.5,21.90%,1,107.152,0.808,0.614,0.173,0.214,29.61,44.574,0.73,0.588,40.71,26.84,25.53,-1.31,NA,NA
1/13/2026,01/01/2026,1,1,2.2,0.45,12,19,Accord,75,Middle,29.5,21.90%,0.39,90.75,0.807,0.645,0.158,0.196,26.34,45.272,0.73,0.647,40,26.99,25.43,-1.56,NA,NA
1/13/2026,01/01/2026,1,1,2.2,0.45,12,19,Accord,75,Upper,29.5,21.90%,0.49,105.438,0.82,0.647,0.159,0.194,30.7,49.108,0.728,0.684,40.78,27.14,25.39,-1.75,NA,NA
1/13/2026,01/01/2026,2,2,2.2,0.9,12,20,Accord,75,Lower,31.5,25.50%,0.86,66.808,0.78,0.644,0.156,0.2,19.36,45.2,0.733,0.659,41.4,27.41,25.23,-2.18,NA,NA
1/13/2026,01/01/2026,2,2,2.2,0.9,12,20,Accord,75,Middle,31.5,25.50%,0.84,129.387,0.814,0.627,0.167,0.205,36.51,45.371,0.729,0.626,40.43,27.55,25.43,-2.12,NA,NA
1/13/2026,01/01/2026,2,2,2.2,0.9,12,20,Accord,75,Upper,31.5,25.50%,0.78,163.194,0.916,0.617,0.183,0.2,45.31,45.885,0.718,0.632,39.83,27.74,26.79,-0.95,NA,NA
1/13/2026,01/04/2026,3,3,2.2,1.35,9,21,Jelly,75,Lower,25,28.30%,0.85,67.278,0.872,0.628,0.173,0.199,19.01,54.596,0.723,0.648,37.7,28.84,25.09,3.75,NA,NA
1/13/2026,01/04/2026,3,3,2.2,1.35,9,21,Jelly,75,Middle,25,28.30%,0.84,129.609,0.901,0.604,0.188,0.208,35.23,50.82,0.72,0.595,38.19,28.83,25.05,-3.78,NA,NA
1/13/2026,01/04/2026,3,3,2.2,1.35,9,21,Jelly,75,Upper,25,28.30%,0.76,126.338,0.975,0.614,0.19,0.195,34.91,53.319,0.712,0.645,39.31,29.02,25.33,-3.69,NA,NA
1/13/2026,12/31/2025,4,4,2.2,1.8,13,22,Maris_Peer,150,Lower,18.5,14.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,4,4,2.2,1.8,13,22,Maris_Peer,150,Middle,18.5,14.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,4,4,2.2,1.8,13,22,Maris_Peer,150,Upper,18.5,14.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,5,5,2.2,2.25,11,23,Maris_Peer,75,Lower,15,22.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,5,5,2.2,2.25,11,23,Maris_Peer,75,Middle,15,22.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/02/2026,5,5,2.2,2.25,11,23,Maris_Peer,75,Upper,15,22.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/04/2026,1,1,2.8,0.45,9,24,Maris_Peer,75,Lower,10.3,7.90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/04/2026,1,1,2.8,0.45,9,24,Maris_Peer,75,Middle,10.3,7.90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/04/2026,1,1,2.8,0.45,9,24,Maris_Peer,75,Upper,10.3,7.90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,2,2,2.8,0.9,12,25,Jelly,75,Lower,23,28.60%,0.49,109.84,1.075,0.563,0.226,0.21,27.83,34.953,0.702,0.548,37.22,29.26,25.63,-3.63,NA,NA
1/13/2026,01/01/2026,2,2,2.8,0.9,12,25,Jelly,75,Middle,23,28.60%,0.53,93.911,0.911,0.62,0.181,0.199,26.2,46.681,0.719,0.639,37.71,29.3,25.81,-3.49,NA,NA
1/13/2026,01/01/2026,2,2,2.8,0.9,12,25,Jelly,75,Upper,23,28.60%,0.56,121.823,0.932,0.613,0.186,0.2,33.6,47.592,0.716,0.628,37.64,29.36,26.25,3.11,NA,NA
1/13/2026,01/01/2026,3,3,2.8,1.35,12,26,Jelly,0,Lower,28,33.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,3,3,2.8,1.35,12,26,Jelly,0,Middle,28,33.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,3,3,2.8,1.35,12,26,Jelly,0,Upper,28,33.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,4,4,2.8,1.8,12,27,Jelly,75,Lower,30,51.70%,0.87,46.268,0.921,0.635,0.175,0.19,13.22,48.651,0.718,0.686,39.94,29.45,25.67,-3.78,NA,NA
1/13/2026,01/01/2026,4,4,2.8,1.8,12,27,Jelly,75,Middle,30,51.70%,0.48,115.805,0.942,0.611,0.189,0.201,31.84,45.497,0.715,0.624,38.36,29.45,25.91,-3.54,NA,NA
1/13/2026,01/01/2026,4,4,2.8,1.8,12,27,Jelly,75,Upper,30,51.70%,0.92,121.854,0.977,0.617,0.189,0.194,33.83,52.666,0.712,0.653,37.67,29.55,26.47,-3.08,NA,NA
1/13/2026,01/02/2026,5,5,2.8,2.25,11,28,Jelly,150,Lower,34,41.00%,1.2,50.186,0.968,0.62,0.187,0.193,14,47.575,0.713,0.659,40.05,27.46,24.95,-2.51,NA,NA
1/13/2026,01/02/2026,5,5,2.8,2.25,11,28,Jelly,150,Middle,34,41.00%,0.39,92.067,0.982,0.612,0.192,0.196,25.36,42.632,0.711,0.641,39.82,27.88,25.19,-2.69,NA,NA
1/13/2026,01/02/2026,5,5,2.8,2.25,11,28,Jelly,150,Upper,34,41.00%,1.14,120.215,0.946,0.617,0.186,0.197,33.38,59.263,0.715,0.643,38.86,28.27,24.85,-3.42,NA,NA
1/13/2026,12/31/2025,1,1,3.5,0.45,13,29,Accord,0,Lower,35.9,42.00%,0.83,58.762,0.833,0.637,0.165,0.198,16.84,41.387,0.727,0.659,39.94,24.79,23.73,-1.06,NA,NA
1/13/2026,12/31/2025,1,1,3.5,0.45,13,29,Accord,0,Middle,35.9,42.00%,0.8,77.897,0.875,0.625,0.175,0.2,21.91,36.62,0.722,0.641,39.46,25.07,23.99,-1.08,NA,NA
1/13/2026,12/31/2025,1,1,3.5,0.45,13,29,Accord,0,Upper,35.9,42.00%,1.04,84.423,0.916,0.642,0.171,0.187,24.39,50.935,0.718,0.704,39.11,25.35,24.09,-1.26,NA,NA
1/13/2026,12/31/2025,2,2,3.7,0.9,13,30,Accord,150,Lower,32,26.00%,0.71,57.306,0.871,0.624,0.175,0.201,16.09,41.832,0.723,0.636,40.6,26.08,24.81,-1.27,NA,NA
1/13/2026,12/31/2025,2,2,3.7,0.9,13,30,Accord,150,Middle,32,26.00%,0.59,68.368,0.826,0.631,0.167,0.202,19.41,39.564,0.728,0.639,40.98,26.24,24.47,-1.77,NA,NA
1/13/2026,12/31/2025,2,2,3.7,0.9,13,30,Accord,150,Upper,32,26.00%,0.85,109.874,0.695,0.621,0.155,0.223,30.7,37.715,0.742,0.57,40.82,26.44,24.43,-2.01,NA,NA
1/13/2026,12/31/2025,3,3,3.5,1.35,13,31,Accord,0,Lower,30,26.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,3,3,3.5,1.35,13,31,Accord,0,Middle,30,26.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,3,3,3.5,1.35,13,31,Accord,0,Upper,30,26.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/30/2025,4,4,3.7,1.8,14,32,Accord,75,Lower,28.5,24.70%,0.64,135.685,0.836,0.606,0.201,0.193,37,46.047,0.705,0.644,37.94,28.61,25.87,-2.74,NA,NA
1/13/2026,12/30/2025,4,4,3.7,1.8,14,32,Accord,75,Middle,28.5,24.70%,0.86,40.188,0.845,0.652,0.158,0.189,0.79,40.974,0.727,0.705,37.19,27.73,26.61,-1.12,NA,NA
1/13/2026,12/30/2025,4,4,3.7,1.8,14,32,Accord,75,Upper,28.5,24.70%,0.47,95.671,1.04,0.627,0.171,0.202,26.99,40.139,0.726,0.637,39.7,28.26,25.77,-2.49,NA,NA
1/13/2026,01/01/2026,5,5,3.5,2.25,12,33,Maris_Peer,75,Lower,13,17.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,5,5,3.5,2.25,12,33,Maris_Peer,75,Middle,13,17.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,5,5,3.5,2.25,12,33,Maris_Peer,75,Upper,13,17.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/05/2026,6,6,3.7,2.7,8,34,Maris_Peer,75,Lower,6.3,8.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/05/2026,6,6,3.7,2.7,8,34,Maris_Peer,75,Middle,6.3,8.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/05/2026,6,6,3.7,2.7,8,34,Maris_Peer,75,Upper,6.3,8.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,7,7,3.5,3.15,12,35,Jelly,0,Lower,31.5,31.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,7,7,3.5,3.15,12,35,Jelly,0,Middle,31.5,31.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,01/01/2026,7,7,3.5,3.15,12,35,Jelly,0,Upper,31.5,31.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2026,12/31/2025,8,8,3.7,3.6,13,36,Accord,75,Lower,34,36.20%,1.01,59.357,0.842,0.65,0.156,0.194,17.336,41.921,0.73,0.688,37.87,28.82,25.47,-3.35,NA,NA
1/13/2026,12/31/2025,8,8,3.7,3.6,13,36,Accord,75,Middle,34,36.20%,0.9,85.629,0.803,0.642,0.166,0.193,24.74,45.53,0.724,0.683,38,29.02,26.25,-2.77,NA,NA
1/13/2026,12/31/2025,8,8,3.7,3.6,13,36,Accord,75,Upper,34,36.20%,0.86,23.543,0.861,0.662,0.154,0.183,7.01,36.487,0.726,0.741,38.72,28.7,25.67,-3.03,NA,NA
1/16/2026,12/31/2025,1,1,0.35,0.45,16,1,Jelly,150,Lower,39.5,54.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,1,1,0.35,0.45,16,1,Jelly,150,Middle,39.5,54.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,1,1,0.35,0.45,16,1,Jelly,150,Upper,39.5,54.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,2,2,0.5,0.9,16,2,Maris_Peer,0,Lower,18,28.00%,0.97,205.421,0.853,0.576,0.195,0.229,53.25,48.986,0.725,0.515,35.42,28.79,26.43,-2.36,NA,NA
1/16/2026,12/31/2025,2,2,0.5,0.9,16,2,Maris_Peer,0,Middle,18,28.00%,0.66,196.904,0.864,0.595,0.188,0.218,52.72,50.331,0.724,0.56,38.95,29.05,27.11,-1.94,NA,NA
1/16/2026,12/31/2025,2,2,0.5,0.9,16,2,Maris_Peer,0,Upper,18,28.00%,1.17,353.211,0.993,0.554,0.222,0.224,88.06,48.3,0.71,0.508,41.22,29.4,27.57,-1.83,NA,NA
1/16/2026,12/31/2025,3,3,0.35,1.35,16,3,Maris_Peer,150,Lower,18.5,21.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,3,3,0.35,1.35,16,3,Maris_Peer,150,Middle,18.5,21.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,3,3,0.35,1.35,16,3,Maris_Peer,150,Upper,18.5,21.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,4,4,0.5,1.8,16,4,Jelly,150,Lower,32.5,46.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,4,4,0.5,1.8,16,4,Jelly,150,Middle,32.5,46.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,4,4,0.5,1.8,16,4,Jelly,150,Upper,32.5,46.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,5,5,0.35,2.25,13,5,Accord,0,Lower,47.5,57.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,5,5,0.35,2.25,13,5,Accord,0,Middle,47.5,57.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,5,5,0.35,2.25,13,5,Accord,0,Upper,47.5,57.80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,6,6,0.5,2.7,14,6,Jelly,150,Lower,23.5,23.30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,6,6,0.5,2.7,14,6,Jelly,150,Middle,23.5,23.30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,6,6,0.5,2.7,14,6,Jelly,150,Upper,23.5,23.30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,7,7,0.35,3.15,15,7,Accord,150,Lower,36,32.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,7,7,0.35,3.15,15,7,Accord,150,Middle,36,32.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,7,7,0.35,3.15,15,7,Accord,150,Upper,36,32.70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,8,8,0.5,3.6,13,8,Jelly,0,Lower,36.5,40.00%,0.78,69.954,0.993,0.611,0.194,0.195,19.23,46.099,0.71,0.641,46.87,25.72,23.81,-1.91,NA,NA
1/16/2026,01/03/2026,8,8,0.5,3.6,13,8,Jelly,0,Middle,36.5,40.00%,0.74,126.419,0.841,0.599,0.183,0.218,34.08,52.069,0.726,0.563,44.18,26.33,24.33,2,NA,NA
1/16/2026,01/03/2026,8,8,0.5,3.6,13,8,Jelly,0,Upper,36.5,40.00%,0.81,120.892,0.954,0.614,0.188,0.197,33.4,56.59,0.714,0.637,45.28,26.72,24.61,-2.11,NA,NA
1/16/2026,01/02/2026,1,1,1,0.45,14,9,Accord,150,Lower,31,32.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,1,1,1,0.45,14,9,Accord,150,Middle,31,32.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,1,1,1,0.45,14,9,Accord,150,Upper,31,32.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,2,2,1,0.9,14,10,Maris_Peer,0,Lower,16,18.50%,0.51,73.834,0.878,0.619,0.178,0.203,20.57,47.51,0.722,0.624,33.82,30.52,28.07,-2.45,NA,NA
1/16/2026,01/02/2026,2,2,1,0.9,14,10,Maris_Peer,0,Middle,16,18.50%,0.73,132.974,0.876,0.61,0.182,0.208,36.5,47.866,0.722,0.601,32.96,30.56,28.17,-2.39,NA,NA
1/16/2026,01/02/2026,2,2,1,0.9,14,10,Maris_Peer,0,Upper,16,18.50%,0.79,157.157,0.914,0.616,0.183,0.201,43.56,51.762,0.718,0.628,33.04,30.65,27.93,-2.72,NA,NA
1/16/2026,01/01/2026,3,3,1,1.35,15,11,Accord,0,Lower,34.5,46.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,3,3,1,1.35,15,11,Accord,0,Middle,34.5,46.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,3,3,1,1.35,15,11,Accord,0,Upper,34.5,46.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/01/2026,4,4,1,1.8,15,12,Maris_Peer,0,Lower,19,26.00%,0.86,116.295,0.847,0.605,0.181,0.214,31.66,42.906,0.725,0.581,35.59,29.97,28.89,-1.08,NA,NA
1/16/2026,01/01/2026,4,4,1,1.8,15,12,Maris_Peer,0,Middle,19,26.00%,0.46,152.242,0.835,0.605,0.18,0.215,41.45,46.113,0.727,0.575,37.16,30.13,28.43,-1.7,NA,NA
1/16/2026,01/01/2026,4,4,1,1.8,15,12,Maris_Peer,0,Upper,19,26.00%,0.73,172.61,0.927,0.613,0.186,0.201,47.61,47.218,0.717,0.626,35.01,30.4,28.21,-2.19,NA,NA
1/16/2026,01/04/2026,5,5,1,2.25,12,13,Maris_Peer,150,Lower,10.5,12.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/04/2026,5,5,1,2.25,12,13,Maris_Peer,150,Middle,10.5,12.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/04/2026,5,5,1,2.25,12,13,Maris_Peer,150,Upper,10.5,12.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/02/2026,1,1,1.6,0.45,14,14,Maris_Peer,150,Lower,21,24.80%,0.71,215.499,0.857,0.569,0.199,0.232,55.18,43.658,0.724,0.503,29.69,30.59,27.53,-3.06,NA,NA
1/16/2026,01/02/2026,1,1,1.6,0.45,14,14,Maris_Peer,150,Middle,21,24.80%,1.07,209.374,0.911,0.577,0.202,0.221,54.36,47.199,0.719,0.534,32.52,30.66,27.61,-3.05,NA,NA
1/16/2026,01/02/2026,1,1,1.6,0.45,14,14,Maris_Peer,150,Upper,21,24.80%,0.9,527.141,1.177,0.515,0.262,0.223,122.16,46.666,0.692,0.473,32.94,30.94,28.35,-2.59,NA,NA
1/16/2026,12/31/2025,2,2,1.6,0.9,16,15,Accord,150,Lower,42,47.40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,2,2,1.6,0.9,16,15,Accord,150,Middle,42,47.40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,2,2,1.6,0.9,16,15,Accord,150,Upper,42,47.40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,12/31/2025,3,3,1.6,1.35,16,16,Jelly,0,Lower,33.5,55.50%,0.42,87.615,0.9,0.599,0.19,0.211,23.62,45.121,0.72,0.582,41.33,27.17,25.23,-1.94,NA,NA
1/16/2026,12/31/2025,3,3,1.6,1.35,16,16,Jelly,0,Middle,33.5,55.50%,0.54,146.97,0.864,0.596,0.187,0.217,39.42,50.34,0.724,0.565,38.74,27.91,25.67,-2.24,NA,NA
1/16/2026,12/31/2025,3,3,1.6,1.35,16,16,Jelly,0,Upper,33.5,55.50%,0.64,285.226,0.962,0.561,0.215,0.224,72.01,50.374,0.713,0.514,38.73,28.42,26.11,-2.31,NA,NA
1/16/2026,01/02/2026,4,4,1.6,1.8,14,17,Maris_Peer,0,Lower,16.5,18.00%,0.8,125.291,0.854,0.591,0.188,0.22,33.32,44.352,0.725,0.55,31.87,30.63,27.75,-2.88,NA,NA
1/16/2026,01/02/2026,4,4,1.6,1.8,14,17,Maris_Peer,0,Middle,16.5,18.00%,0.64,169.168,0.928,0.584,0.2,0.216,44.46,49.301,0.717,0.554,31.43,30.68,27.61,-3.07,NA,NA
1/16/2026,01/02/2026,4,4,1.6,1.8,14,17,Maris_Peer,0,Upper,16.5,18.00%,0.75,183.43,0.995,0.589,0.205,0.206,48.62,51.461,0.71,0.587,30.98,30.75,27.71,-3.04,NA,NA
1/16/2026,01/03/2026,5,5,1.6,2.25,13,18,Jelly,75,Lower,31.5,30.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,5,5,1.6,2.25,13,18,Jelly,75,Middle,31.5,30.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2026,01/03/2026,5,5,1.6,2.25,13,18,Jelly,75,Upper,31.5,30.50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
